author,text
bibhutibhushan bandopadhyay,পরে কাটা সুপারি হাতে রাখিয়া দুই হাত একত্র করিয়া আমার সামনে মেলিয়া ধরিয়া সসম্তমে বলিল- সুপারি লিজিয়ে হুজুর ৷ সুপারি ও-ভাবে খাওয়া অভ্যাস না-থাকিলেও ভদ্রতার খাতিরে লইলাম
bibhutibhushan bandopadhyay,"জিজ্ঞাসা করিলাম--কোথা হতে আসা হচ্ছে, কি কাজ"
bibhutibhushan bandopadhyay,"তাহার উত্তরে লোকটি বলিল, তাহার নাম নন্দলাল ওঝা, মৈথিল ব্রাহ্মণ"
bibhutibhushan bandopadhyay,"জঙ্গলের উত্তর-পূর্ব কোণে কাছারি হইতে প্রায় এগার মাইল দূরে সুংঠিয়াদিয়ারাতে তাহার বাড়ী বাড়ীতে চাষবাস আছে, কিছু সুদের কারবারও আছে- সে অসিয়াছে তার বাড়ীতে আগামী পূর্ণিমার দিন আমায় নিমন্ত্রণ করিতে-আমি কি তাহার বাড়ীতে দয়া করিয়া পদধূলি দিতে রাজী আছি"
bibhutibhushan bandopadhyay,এগার মাইল নুরে এই রৌদ্রে নিমন্ত্রণ খাইতে যাইবার লোভ আমার ছিল না-কিন্তু নন্দলাল ওঝা নিতান্ত পীঁড়াপীড়ি করাতে অগত্যা রাজী হইলাম- তা ছাড়া এদেশের গৃহস্থ-সংসার সম্বন্ধে অভিজ্ঞতা সঞ্চয় করিবার লোভও সংবরণ করিতে পারিলাম না
bibhutibhushan bandopadhyay,পূর্ণিমার দিন দুপুরের পরে দীর্ঘ কাশের জঙ্গলের মধ্য দিয়া কাহাদের একটি হাতী আসিতেছে দেখা গেল
bibhutibhushan bandopadhyay,হাতি কাছারিতে আসিলে মাহুতের মুখে শুনিলাম হাতীটি নন্দলাল ওঝার আরণ্যক নিজের- আমাকে লইয়া যাইতে পাঠাইয়া দিয়াছে
bibhutibhushan bandopadhyay,হাতি পাঠাইবার আবশ্যক ছিল না--কারণ আমার নিজের ঘোড়ায় অপেক্ষাকৃত অল্প সময়ে পৌছিতে পারিতাম
bibhutibhushan bandopadhyay,"যাহাই হউক, হাতিতে চড়িয়াই নন্দলালের বাড়ীতে রওনা হইলাম সবুজ বনশীর্ষ আমার পায়ের তলায়, আকাশ যেন আমার মাথায় ঠেকিয়াছে- দূর, দূর-দিগন্তের নীল শৈলমালার রেখা বনভূমিকে ঘিরিয়া যেন মায়ালোক রচনা করিয়াছে-আমি সে-মায়ালোকের অধিবাসী- বহু দূর স্বর্গের দেবতা"
bibhutibhushan bandopadhyay,"কত মেঘের তলায় তলায় পৃথিবীর কত শ্যামল বনভূমির উপরকার নীল বায়ুমণ্ডল ভেদ করিয়া যেন আমার অদৃশ্য যাতায়াত পথে চাম্টার বিল পড়িল, শীতের শেষেও সিল্লী আর লাল হাঁসের ঝাঁকে ভর্তি"
bibhutibhushan bandopadhyay,আর একটু গরম পড়িলেই উড়িয়া পলাইবে
bibhutibhushan bandopadhyay,মাঝে মাঝে নিতান্ত দরিদ্র পল্লী
bibhutibhushan bandopadhyay,ফণীমনসা-ঘেরা তামাকের ক্ষেত ও খোলায় ছাওয়া দীন-কুটার সুংঠিয়া গ্রামে হাতি ঢুকিলে দেখা গেল পথের দু-ধারে সারবন্দী লোক দাঁড়াইয়া আছে আমায় অভ্যর্থনা করিবার জন্য
bibhutibhushan bandopadhyay,গ্রামে ঢুকিয়া অল্প দূর পরেই নন্দলালের বাড়ি
bibhutibhushan bandopadhyay,"খোলায় ছাওয়া মাটির ঘর আট-দশখানা- সবই পৃথক পৃথক, প্রকাণ্ড উঠানের মধ্যে ইতস্তত ছড়ানো"
bibhutibhushan bandopadhyay,আমি বাড়িতে ঢুকিতেই দুই বার হঠাৎ বন্দুকের আওয়াজ হইল
