author,text
bibhutibhushan bandopadhyay,"নালু পাল কাঁচুমাচু মুখে জোড়হাতে রাস্তায় উঠে আসতে আসতে বললে-সায়েব, আমার সাহেব ওর দিকে চেয়ে চুপ করে রইল"
bibhutibhushan bandopadhyay,নফর মুচি বললে তোমার মোট
bibhutibhushan bandopadhyay,-আতেত্ত আতেত্ত সাহেব বললে-আমি জানে
bibhutibhushan bandopadhyay,"আমি সাপ আছি, না বাঘ আছি হ্যাঁ"
bibhutibhushan bandopadhyay,"প্রশ্নটা নালু পালের মুখের দিকে তাকিয়েই, সুতরাং নালু পাল ভয়ে ভয়ে উত্তর দিলে না সায়েব"
bibhutibhushan bandopadhyay,্ঁ হ্যা ইছামতী -কি নাম আছে
bibhutibhushan bandopadhyay,"আমি বাঘ নই, মানুষ খাই"
bibhutibhushan bandopadhyay,-আতেতে সাহেবের টমটম চলে গেল
bibhutibhushan bandopadhyay,নালু পালের বুক তখন করছে
bibhutibhushan bandopadhyay,"বাবাঃ, এক ধাক্কা সামলানো গেল বটে আজ"
bibhutibhushan bandopadhyay,সে শিস দিতে দিতে ডাকলো- ও সতীশ খুড়ো
bibhutibhushan bandopadhyay,সতীশ কলু ধানগাছের আড়ালে আড়ালে রাস্তা থেকে আরো দূরে চলে গিয়েছিল
bibhutibhushan bandopadhyay,ফিরে কাছে আসতে আসতে বললে- যাই
bibhutibhushan bandopadhyay,আমায় ডাকতে দেখে বুঝি দৌড় দিলে ধানবন ভেঙ্গে
bibhutibhushan bandopadhyay,শ্যামচাঁদ পিঠে বসিয়ে দিলে করচি কি ভাই বলো দিনি
bibhutibhushan bandopadhyay,কুটির দেওয়ানি করে সোজা রোজগারটা করেচে রায়মশাই
bibhutibhushan bandopadhyay,অতবড় দোমহলা বাড়িটা তৈরি করেছে সে-বছর
bibhutibhushan bandopadhyay,রায়মশায়ের পুরো নাম রাজারাম রায়
bibhutibhushan bandopadhyay,"সাহেবের খয়েরখাঁই ও প্রজাপীড়নের জন্যে এদেশের লোকে যেমন ভয় করে, তেমনি ঘৃণা করে"
bibhutibhushan bandopadhyay,কিন্তু মুখে কারো কিছু বলবার সাহস নেই
bibhutibhushan bandopadhyay,"বিকেলের সুর্য বাগানের নিবিড় সবুজের আড়ালে ঢলে পড়েছে, এমনসময়রাজারাম রায় নিজের বাড়িতে ঢুকে ঘোড়া থেকে নামলেন"
bibhutibhushan bandopadhyay,নফর মুচির এক খুড়তুতো ভাই ' ইছামতী ভজা মুচি এসে ঘোড়া চণ্ডীমণ্ডপের দিকে চেয়ে দেখলেন অনেকগুলো লোক সেখানে জড়ো হয়েচে
bibhutibhushan bandopadhyay,নীলকুঠির দেওয়ানের চণ্ডীমণ্ডপে অমন ভিড বারো মাসই লেগে আছে
bibhutibhushan bandopadhyay,"কত রকমের দরকার করতে এসেছে নানা গ্রামের লোক,কারো জমিতে ফসল ভেঙ্গে নীল বোনা হয়েচে জোর-জবরদস্তি করে, কারো নীলের দাদনের জন্যে যে জমিতে দাগ দেওয়ার কথা ছিল তার বদলে অন্য এবং উৎকৃষ্টতর জমিতে কুঠির নীল বোনার জন্যে চিহ্নিত করে এসেচে এইসব নানা রকমের নালিশ"
bibhutibhushan bandopadhyay,নতুবা দেওয়ানের চণ্ডীমণ্ডপে লোকের ভিড় জমতো না রোজ রোজ
bibhutibhushan bandopadhyay,তার জন্যে ঘুষ-ঘাষের ব্যবস্থা ছিল না
bibhutibhushan bandopadhyay,"রাজারাম রায় কারো কাছে ঘুষ নেবার পাত্র ছিলেন না, তবে কার্য একটা রুই মাছ, কি বড় একটু কিংবা দুভাড় খেজুরের নলেন গুড় পাঠিয়ে দিলে ভেটস্বরূপ, তা তিনি ফেরত দেন বলে শোনা যায় নি"
bibhutibhushan bandopadhyay,"রাজারামের স্ত্রী এক সময়ে বেশ সুন্দরী ছিলেন, পরনে লালপেড়ে তাঁতের কোরা শাড়ি, হাতে বাউটি , লোহার ও শাঁখা, কপালে চওড়া করে সিঁদুর পরা, দোহারা চেহারার গিন্নিবান্নি মানুষটি"
bibhutibhushan bandopadhyay,এগিয়ে এসে বললেন-এখন বাইরে বেরিও সেরে নাও আগে
